filename,title,year,adjective,count,noun_count
Ignaz_Franz_Castelli_-_Tobias_Guarnerius_(1839),Tobias Guarnerius,1839-01-01,leer,0,1
Ignaz_Franz_Castelli_-_Tobias_Guarnerius_(1839),Tobias Guarnerius,1839-01-01,kalt,0,1
Ignaz_Franz_Castelli_-_Tobias_Guarnerius_(1839),Tobias Guarnerius,1839-01-01,klar,0,1
Ignaz_Franz_Castelli_-_Tobias_Guarnerius_(1839),Tobias Guarnerius,1839-01-01,still,0,1
Ignaz_Franz_Castelli_-_Tobias_Guarnerius_(1839),Tobias Guarnerius,1839-01-01,warm,0,1
Ignaz_Franz_Castelli_-_Tobias_Guarnerius_(1839),Tobias Guarnerius,1839-01-01,kühl,0,1
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,frisch,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,frei,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,rein,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,blau,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,leer,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,kalt,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,klar,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,still,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,warm,0,5
Otto_Julius_Bierbaum_-_Die_Schlangendame_(1896),Die Schlangendame,1896-01-01,kühl,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,frisch,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,frei,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,rein,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,blau,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,leer,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,kalt,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,klar,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,still,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,warm,0,5
Charles_Sealsfield_-_Die_Erzählung_des_Obersten_Morse_(1841),Die Erzählung des Obersten Morse,1841-01-01,kühl,0,5
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,frisch,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,frei,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,rein,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,blau,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,leer,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,kalt,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,klar,1,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,still,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,warm,0,7
Maximilian_Schmidt_-_Die_Schwanjungfrau_(1885),Die Schwanjungfrau,1885-01-01,kühl,0,7
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,frisch,1,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,frei,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,rein,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,blau,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,leer,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,kalt,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,klar,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,still,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,warm,0,1
Ludwig_Tieck_-_Das_Fest_zu_Kenelworth_(1828),Das Fest zu Kenelworth,1828-01-01,kühl,0,1
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,frisch,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,frei,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,rein,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,blau,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,leer,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,kalt,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,klar,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,still,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,warm,0,5
Ferdinand_von_Saar_-_Marianne_(1873),Marianne,1873-01-01,kühl,0,5
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,frisch,0,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,frei,2,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,rein,0,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,blau,1,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,leer,1,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,kalt,0,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,klar,0,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,still,1,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,warm,0,15
Berthold_Auerbach_-_Auf_der_Höhe_Band_I_(1865),Auf der Höhe Band I,1865-01-01,kühl,0,15
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,frisch,4,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,frei,1,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,rein,0,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,blau,0,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,leer,0,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,kalt,0,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,klar,0,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,still,1,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,warm,0,23
Philipp_Galen_-_Der_Strandvogt_von_Jasmund_-_Dritter_Band_(1859),Der Strandvogt von Jasmund,1859-01-01,kühl,0,23
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,frisch,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,frei,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,rein,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,blau,1,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,leer,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,kalt,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,klar,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,still,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,warm,0,2
Johanna_Spyri_-_Rosenresli_(1882),Rosenresli,1882-01-01,kühl,0,2
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,frisch,2,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,frei,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,rein,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,blau,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,leer,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,kalt,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,klar,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,still,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,warm,0,19
Eugenie_Marlitt_-_Goldelse_(1866),Goldelse,1866-01-01,kühl,0,19
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,frisch,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,frei,3,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,rein,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,blau,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,leer,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,kalt,1,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,klar,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,still,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,warm,0,33
Ernst_Barlach_-_Fragmente_aus_früherer_Zeit_(1895),Fragmente aus früherer Zeit,1895-01-01,kühl,0,33
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,frisch,2,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,frei,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,rein,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,blau,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,leer,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,kalt,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,klar,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,still,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,warm,0,17
Ludwig_Bechstein_-_Der_Dunkelgraf_(1854),Der Dunkelgraf,1854-01-01,kühl,0,17
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,frisch,3,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,frei,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,rein,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,blau,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,leer,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,kalt,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,klar,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,still,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,warm,0,29
Wilhelm_Heinrich_Riehl_-_Durch_tausend_Jahre_–_Vierter_Band_(1897),Durch tausend Jahre – Vierter Band,1897-01-01,kühl,0,29
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,frisch,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,frei,1,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,rein,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,blau,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,leer,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,kalt,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,klar,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,still,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,warm,0,3
Ludwig_Tieck_-_Das_alte_Buch_und_die_Reise_ins_Blaue_hinein_(1835),Das alte Buch und die Reise ins Blaue hinein,1835-01-01,kühl,0,3
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,frisch,1,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,frei,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,rein,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,blau,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,leer,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,kalt,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,klar,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,still,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,warm,0,2
Ludwig_Ganghofer_-_Der_nette_Kerl_(1880),Der nette Kerl,1880-01-01,kühl,0,2
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,frisch,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,frei,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,rein,2,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,blau,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,leer,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,kalt,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,klar,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,still,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,warm,0,15
Hermann_Heiberg_-_Todsünden_(1891),Todsünden,1891-01-01,kühl,0,15
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,frisch,1,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,frei,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,rein,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,blau,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,leer,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,kalt,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,klar,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,still,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,warm,0,11
Georg_Weerth_-_Leben_und_Taten_des_berühmten_Ritters_Schnapphahnski_(1849),Leben und Taten des berühmten Ritters Schnapphahnski,1849-01-01,kühl,0,11
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,frisch,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,frei,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,rein,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,blau,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,leer,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,kalt,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,klar,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,still,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,warm,0,2
Johann_Gabriel_Seidl_-_Sie_ist_versorgt!_(1842),Sie ist versorgt!,1842-01-01,kühl,0,2
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,frisch,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,frei,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,rein,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,blau,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,leer,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,kalt,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,klar,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,still,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,warm,0,1
Heinrich_Zschokke_-_Der_König_von_Akim_(1825),Der König von Akim,1825-01-01,kühl,0,1
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,frisch,1,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,frei,1,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,rein,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,blau,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,leer,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,kalt,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,klar,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,still,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,warm,0,23
Georg_Ebers_-_Per_aspera_(1892),Per aspera,1892-01-01,kühl,0,23
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,frisch,3,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,frei,1,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,rein,1,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,blau,1,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,leer,0,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,kalt,0,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,klar,0,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,still,0,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,warm,0,25
Eduard_Mörike_-_Maler_Nolten_(1832),Maler Nolten,1832-01-01,kühl,0,25
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,frisch,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,frei,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,rein,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,blau,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,leer,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,kalt,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,klar,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,still,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,warm,0,8
Hans_Hoffmann_-_Das_Gymnasium_zu_Stolpenburg_(1891),Das Gymnasium zu Stolpenburg,1891-01-01,kühl,0,8
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,frisch,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,frei,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,rein,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,blau,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,leer,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,kalt,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,klar,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,still,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,warm,0,13
Richard_Voß_-_Die_Auferstandenen_–_Erster_Band_(1887),Die Auferstandenen – Erster Band,1887-01-01,kühl,0,13
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,frisch,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,frei,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,rein,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,blau,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,leer,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,kalt,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,klar,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,still,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,warm,0,1
Heinrich_Seidel_-_Das_Atelier_(1899),Das Atelier,1899-01-01,kühl,0,1
FW_Hackländer_-_Namenlose_Geschichten_-_Zweiter_Band_(1851),Namenlose Geschichten,1851-01-01,frisch,2,9
FW_Hackländer_-_Namenlose_Geschichten_-_Zweiter_Band_(1851),Namenlose Geschichten,1851-01-01,frei,0,9
